processed_at,record_id,slug,status,error_message,model,input_tokens,output_tokens,duration_ms,primary_term,canonical_answer,lede,key_takeaways,what_you_might_be_experiencing,what_can_help,when_to_reach_out
2026-06-17T13:19:14.378Z,002f7b2a-ca39-4afe-98e2-d0a480103ea6,how-do-i-stop-feeling-like-i-need-to-earn-184730-095,skipped,dry-run (pass --apply to call Claude and write staging fields),claude-sonnet-4-20250514,,,,,,,,,,
2026-06-17T13:19:14.378Z,00509ab5-e831-43b6-8893-7f5baa8396f5,how-do-i-deal-with-feeling-like-i-dont-have-anyone-who-really-gets-me,skipped,dry-run (pass --apply to call Claude and write staging fields),claude-sonnet-4-20250514,,,,,,,,,,
2026-06-17T13:19:14.378Z,0093a9bc-a50e-4f33-9803-d86377c61721,what-is-gaslighting-and-how-do-i-recogni-186032-030,skipped,dry-run (pass --apply to call Claude and write staging fields),claude-sonnet-4-20250514,,,,,,,,,,
2026-06-17T13:19:14.378Z,00efe394-abac-431b-b6ef-e836230becfc,why-do-i-feel-more-anxious-after-using-social-f9g3h7,skipped,dry-run (pass --apply to call Claude and write staging fields),claude-sonnet-4-20250514,,,,,,,,,,
2026-06-17T13:19:14.378Z,010c3808-ea3c-4dfa-89c9-8d7cd35ae95a,why-do-i-feel-addicted-to-social-media-validation-v7w2x5,skipped,dry-run (pass --apply to call Claude and write staging fields),claude-sonnet-4-20250514,,,,,,,,,,
2026-06-17T13:19:14.378Z,01153ef1-afa5-49e7-81b8-c4627d831195,how-do-i-overcome-perfectionism-at-work-186032-040,skipped,dry-run (pass --apply to call Claude and write staging fields),claude-sonnet-4-20250514,,,,,,,,,,
2026-06-17T13:19:14.378Z,01673722-dfb4-43b1-a346-1370fe0a90f7,what-role-does-exercise-play-in-treating-depression,skipped,dry-run (pass --apply to call Claude and write staging fields),claude-sonnet-4-20250514,,,,,,,,,,
2026-06-17T13:19:14.380Z,0184ad3c-ce17-4af3-9af7-4fe7ab6082cf,what-if-im-struggling-with-both-addiction-and-mental-health-issues,skipped,dry-run (pass --apply to call Claude and write staging fields),claude-sonnet-4-20250514,,,,,,,,,,
2026-06-17T13:19:14.380Z,01df0c80-db12-483d-807d-88b73931594f,what-should-i-know-about-depression-and-pregnancy-planning,skipped,dry-run (pass --apply to call Claude and write staging fields),claude-sonnet-4-20250514,,,,,,,,,,
2026-06-17T13:19:14.380Z,01fce86a-8951-407a-9de3-fa8a7712d41e,why-do-i-feel-like-im-always-apologizing-for-who-184730-094,skipped,dry-run (pass --apply to call Claude and write staging fields),claude-sonnet-4-20250514,,,,,,,,,,
